Date,Time,Time Zone,Category,Item,Quantity,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Device Name,Notes,Details,Event Type,Location,Dining Option
8/15/2015,14:23:52,Eastern Time (US & Canada),SewLab,tool bag by SewLab,1,brass zipper,,,$14.00 ,$0.00 ,$14.00 ,$0.84 ,ZW5cBBQqbBbZVhUEjlg5GtMF,ZW5cBBQqbBbZVhUEjlg5GtMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/ZW5cBBQqbBbZVhUEjlg5GtMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/15/2015,14:17:58,Eastern Time (US & Canada),Trisha's Almond Toffee,Trisha's Almond Toffee,1,Bagged 1/2 LB Milk Chocolate,,,$10.00 ,$0.00 ,$10.00 ,$0.60 ,nE83OaQ18C6UGJJZ1rhEXuMF,nE83OaQ18C6UGJJZ1rhEXuMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/nE83OaQ18C6UGJJZ1rhEXuMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/15/2015,14:17:13,Eastern Time (US & Canada),Priya Means Love,Balsam Fir Deodorant by Priya Means Love,1,Regular,,,$14.00 ,$0.00 ,$14.00 ,$0.84 ,f5thi6PO1wkSDqU8HUswDwMF,f5thi6PO1wkSDqU8HUswDwMF,Andrew Cook,Balsam Fir Deodorant,https://squareup.com/dashboard/sales/transactions/f5thi6PO1wkSDqU8HUswDwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/15/2015,14:17:13,Eastern Time (US & Canada),Hiza,Flat Clutch by Hiza,1,Regular,,,$80.00 ,$0.00 ,$80.00 ,$4.80 ,f5thi6PO1wkSDqU8HUswDwMF,f5thi6PO1wkSDqU8HUswDwMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/f5thi6PO1wkSDqU8HUswDwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/15/2015,14:17:13,Eastern Time (US & Canada),Priya Means Love,Green Lilac Perfume by Priya Means Love,1,15 ml,,,$45.00 ,$0.00 ,$45.00 ,$2.70 ,f5thi6PO1wkSDqU8HUswDwMF,f5thi6PO1wkSDqU8HUswDwMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/f5thi6PO1wkSDqU8HUswDwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/15/2015,14:13:03,Eastern Time (US & Canada),Bower Box,rooster flag by Bower Box,1,Regular,,,$24.00 ,$0.00 ,$24.00 ,$1.44 ,TC5DciyquSGhoxrJHXgXoyMF,TC5DciyquSGhoxrJHXgXoyMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/TC5DciyquSGhoxrJHXgXoyMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/15/2015,13:40:34,Eastern Time (US & Canada),Kinderhook Snacks,Kinderhook Snacks,1,Salted Chocolate Chip Cookie,,,$6.50 ,$0.00 ,$6.50 ,$0.39 ,1Nur5WqOUbgUtf0ab2zmbyMF,1Nur5WqOUbgUtf0ab2zmbyMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/1Nur5WqOUbgUtf0ab2zmbyMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/15/2015,13:29:19,Eastern Time (US & Canada),Bower Box,Woodcut individual card by Bower Box,1,Regular,,,$5.00 ,$0.00 ,$5.00 ,$0.30 ,ogDPf5gcuuJ0DQrz5MOqGxMF,ogDPf5gcuuJ0DQrz5MOqGxMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/ogDPf5gcuuJ0DQrz5MOqGxMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/15/2015,13:22:02,Eastern Time (US & Canada),Kinderhook Snacks,Kinderhook Snacks,1,Salted Chocolate Chip Cookie,,,$6.50 ,$0.00 ,$6.50 ,$0.39 ,coJhv8f2xsPUWP7d2yrtptMF,coJhv8f2xsPUWP7d2yrtptMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/coJhv8f2xsPUWP7d2yrtptMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/15/2015,12:49:45,Eastern Time (US & Canada),Gilah Press + Design,Coaster Set - (4 per set),1,Regular,,,$8.00 ,$0.00 ,$8.00 ,$0.48 ,ygB790O3rtZGLXsnh1oyKwMF,ygB790O3rtZGLXsnh1oyKwMF,Andrew Cook,"Coaster Sets - 2 ea of 7 designs
$8.00 (4 x 4 x .5)",https://squareup.com/dashboard/sales/transactions/ygB790O3rtZGLXsnh1oyKwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/15/2015,12:49:45,Eastern Time (US & Canada),Kinderhook Snacks,Kinderhook Snacks,1,Salted Chocolate Chip Cookie,,,$6.50 ,$0.00 ,$6.50 ,$0.39 ,ygB790O3rtZGLXsnh1oyKwMF,ygB790O3rtZGLXsnh1oyKwMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/ygB790O3rtZGLXsnh1oyKwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/15/2015,12:48:15,Eastern Time (US & Canada),Gilah Press + Design,Tea Towel by Gilah Press,1,Regular,,,$16.00 ,$0.00 ,$16.00 ,$0.96 ,EbMRCxwuyPjTRWFhjrloxvMF,EbMRCxwuyPjTRWFhjrloxvMF,Andrew Cook,"Tea Towels - 12 ea of 8 designs
$12.00 (20 x 28)",https://squareup.com/dashboard/sales/transactions/EbMRCxwuyPjTRWFhjrloxvMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/15/2015,12:48:15,Eastern Time (US & Canada),Radica Textiles,Zipper Pouch by Radica Textiles,1,Regular,,,$20.00 ,$0.00 ,$20.00 ,$1.20 ,EbMRCxwuyPjTRWFhjrloxvMF,EbMRCxwuyPjTRWFhjrloxvMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/EbMRCxwuyPjTRWFhjrloxvMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/15/2015,12:21:14,Eastern Time (US & Canada),Sanzi Studios,Haiku Hair Cigarettes/screen printed Haiku on cigarette rolling papers by Sanzi Studios,1,Box,,,$20.00 ,$0.00 ,$20.00 ,$1.20 ,MHaaxkhsYvuhfKqCg316jvMF,MHaaxkhsYvuhfKqCg316jvMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/MHaaxkhsYvuhfKqCg316jvMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/15/2015,12:20:04,Eastern Time (US & Canada),This Sporting Life,Tshirt by This Sporting Life,1,Regular,,,$30.00 ,$0.00 ,$30.00 ,$1.80 ,nvO94l4hROwgafkFmUU5AyMF,nvO94l4hROwgafkFmUU5AyMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/nvO94l4hROwgafkFmUU5AyMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/15/2015,12:13:21,Eastern Time (US & Canada),Zimmerman Woodworks,Necklace by Zimmerman Woodworks,1,Regular,,,$36.00 ,$0.00 ,$36.00 ,$2.16 ,YYGYg6a7DXyjp3nJltD9myMF,YYGYg6a7DXyjp3nJltD9myMF,Sarah,,https://squareup.com/dashboard/sales/transactions/YYGYg6a7DXyjp3nJltD9myMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/15/2015,12:13:21,Eastern Time (US & Canada),Radica Textiles,Tote by Radica Textiles,1,Regular,,,$75.00 ,$0.00 ,$75.00 ,$4.50 ,YYGYg6a7DXyjp3nJltD9myMF,YYGYg6a7DXyjp3nJltD9myMF,Sarah,,https://squareup.com/dashboard/sales/transactions/YYGYg6a7DXyjp3nJltD9myMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,19:58:23,Eastern Time (US & Canada),Almanac Industries,Keychain  Almanac Industries,1,Regular,,,$20.00 ,$0.00 ,$20.00 ,$1.20 ,JaaVHB7Ye8MTkIQQDMlMLzMF,JaaVHB7Ye8MTkIQQDMlMLzMF,iPhone,,https://squareup.com/dashboard/sales/transactions/JaaVHB7Ye8MTkIQQDMlMLzMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,19:55:33,Eastern Time (US & Canada),Kinderhook Snacks,Kinderhook Snacks,1,Salted Chocolate Chip Cookie,,,$5.00 ,$0.00 ,$5.00 ,$0.30 ,zTjzMAsb4CxRzDzIKfB3isMF,zTjzMAsb4CxRzDzIKfB3isMF,iPhone,,https://squareup.com/dashboard/sales/transactions/zTjzMAsb4CxRzDzIKfB3isMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,19:47:26,Eastern Time (US & Canada),Baltimore Print Studios,Strategic Plan ,1,Red,,,$30.00 ,$0.00 ,$30.00 ,$1.80 ,wbdVg4zQy7PFmtkmQ6PEnzMF,wbdVg4zQy7PFmtkmQ6PEnzMF,iPhone,,https://squareup.com/dashboard/sales/transactions/wbdVg4zQy7PFmtkmQ6PEnzMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,18:51:42,Eastern Time (US & Canada),Object Guerilla,Object Guerilla Book,1,Regular,,,$20.00 ,$0.00 ,$20.00 ,$1.20 ,LNLjVeuKE8u893WDEywdkvMF,LNLjVeuKE8u893WDEywdkvMF,iPhone,,https://squareup.com/dashboard/sales/transactions/LNLjVeuKE8u893WDEywdkvMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,18:46:28,Eastern Time (US & Canada),Chesapeake Compost Works,Chesapeake Compost,1,Chesapeake Worm Castings ,,,$6.00 ,$0.00 ,$6.00 ,$0.36 ,NHCHUMlr2Xi8pogHihhT5xMF,NHCHUMlr2Xi8pogHihhT5xMF,iPhone,,https://squareup.com/dashboard/sales/transactions/NHCHUMlr2Xi8pogHihhT5xMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,18:38:21,Eastern Time (US & Canada),None,Custom Amount,1,,,,$120.00 ,$0.00 ,$120.00 ,$7.20 ,NhTMLS0mxFSN8Y8OQl0PcwMF,NhTMLS0mxFSN8Y8OQl0PcwMF,iPhone,Sally Hopkins triple glass crystal post earrings with small silver granulated pendant,https://squareup.com/dashboard/sales/transactions/NhTMLS0mxFSN8Y8OQl0PcwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,18:34:19,Eastern Time (US & Canada),SewLab,Hat SewLab,1,denim 6 panel,,,$40.00 ,$0.00 ,$40.00 ,$2.40 ,LRwHMCuZNZLUXI1zpB2DSzMF,LRwHMCuZNZLUXI1zpB2DSzMF,iPhone,,https://squareup.com/dashboard/sales/transactions/LRwHMCuZNZLUXI1zpB2DSzMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,18:31:55,Eastern Time (US & Canada),Lynne Molner Ceramics,Porcelain Bowl (birds),1,Regular,,,$75.00 ,$0.00 ,$75.00 ,$4.50 ,8iOGslKsTNzvtnHl42JaGwMF,8iOGslKsTNzvtnHl42JaGwMF,iPhone,"5.5 x 4 x 4""",https://squareup.com/dashboard/sales/transactions/8iOGslKsTNzvtnHl42JaGwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,18:21:30,Eastern Time (US & Canada),Thread Coffee,Printers Devil Coffee Beans,1,Regular,,,$14.00 ,$0.00 ,$14.00 ,$0.84 ,oNCMYt9cGMThF37tCaMSzwMF,oNCMYt9cGMThF37tCaMSzwMF,iPhone,,https://squareup.com/dashboard/sales/transactions/oNCMYt9cGMThF37tCaMSzwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,17:57:20,Eastern Time (US & Canada),Thread Coffee,Printers Devil Coffee Beans,1,Regular,,,$14.00 ,$0.00 ,$14.00 ,$0.84 ,o6vD2ycNc94FUEy2VGsIpxMF,o6vD2ycNc94FUEy2VGsIpxMF,Sarah,,https://squareup.com/dashboard/sales/transactions/o6vD2ycNc94FUEy2VGsIpxMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,16:41:18,Eastern Time (US & Canada),None,Custom Amount,1,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,KSpvpKa4nnRxu1Lw11DJRyMF,KSpvpKa4nnRxu1Lw11DJRyMF,iPhone,Creative King vintage floral 6 panel,https://squareup.com/dashboard/sales/transactions/KSpvpKa4nnRxu1Lw11DJRyMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,16:41:18,Eastern Time (US & Canada),Creative King,Hat,1,Regular,,,$40.00 ,$0.00 ,$40.00 ,$2.40 ,KSpvpKa4nnRxu1Lw11DJRyMF,KSpvpKa4nnRxu1Lw11DJRyMF,iPhone,,https://squareup.com/dashboard/sales/transactions/KSpvpKa4nnRxu1Lw11DJRyMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,15:56:03,Eastern Time (US & Canada),Almanac Industries,Card Case,1,Regular,,,$35.00 ,$0.00 ,$35.00 ,$2.10 ,TiHjMpEPEziQ6JqBlayWDtMF,TiHjMpEPEziQ6JqBlayWDtMF,Arman's iPhone,,https://squareup.com/dashboard/sales/transactions/TiHjMpEPEziQ6JqBlayWDtMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,15:16:59,Eastern Time (US & Canada),Baltimore Print Studios,Letterpress Ink test,1,Regular,,,$32.00 ,$0.00 ,$32.00 ,$1.92 ,fDpxFZMi1Hby04hvqgDHrvMF,fDpxFZMi1Hby04hvqgDHrvMF,Sarah,,https://squareup.com/dashboard/sales/transactions/fDpxFZMi1Hby04hvqgDHrvMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,15:15:46,Eastern Time (US & Canada),Gilah Press + Design, Wall Prints ,1,Regular,,,$22.00 ,$0.00 ,$22.00 ,$1.32 ,ctwySYDOq1SrMg6blMOM8wMF,ctwySYDOq1SrMg6blMOM8wMF,Sarah,"Wall Prints - 4 ea of 18 designs
$22.00 (11 x 14)",https://squareup.com/dashboard/sales/transactions/ctwySYDOq1SrMg6blMOM8wMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,15:15:46,Eastern Time (US & Canada),Post Typography,"""Bombs Bursting in Air"" Serigraph print, edition of 50",1,Regular,,,$50.00 ,$0.00 ,$50.00 ,$3.00 ,ctwySYDOq1SrMg6blMOM8wMF,ctwySYDOq1SrMg6blMOM8wMF,Sarah,"Bombs Bursting in Air, $50, 18x24""",https://squareup.com/dashboard/sales/transactions/ctwySYDOq1SrMg6blMOM8wMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,15:15:46,Eastern Time (US & Canada),Post Typography,"""Twilights Last Gleaming"" Serigraph print, edition of 50",1,Regular,,,$50.00 ,$0.00 ,$50.00 ,$3.00 ,ctwySYDOq1SrMg6blMOM8wMF,ctwySYDOq1SrMg6blMOM8wMF,Sarah,"Twilight's Last Gleaming, $50, 18x24""",https://squareup.com/dashboard/sales/transactions/ctwySYDOq1SrMg6blMOM8wMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,15:15:46,Eastern Time (US & Canada),Radica Textiles,Magnetic Fields,1,Regular,,,$30.00 ,$0.00 ,$30.00 ,$1.80 ,ctwySYDOq1SrMg6blMOM8wMF,ctwySYDOq1SrMg6blMOM8wMF,Sarah,Screen printed with hand embellishments,https://squareup.com/dashboard/sales/transactions/ctwySYDOq1SrMg6blMOM8wMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,15:15:46,Eastern Time (US & Canada),Post Typography,Untitled (Cannonball),1,Regular,,,$15.00 ,$0.00 ,$15.00 ,$0.90 ,ctwySYDOq1SrMg6blMOM8wMF,ctwySYDOq1SrMg6blMOM8wMF,Sarah,"Untitled (Cannonball), $15, 12x12""",https://squareup.com/dashboard/sales/transactions/ctwySYDOq1SrMg6blMOM8wMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,14:58:03,Eastern Time (US & Canada),Post Typography,Lettering & Type Book,1,Regular,,,$25.00 ,$0.00 ,$25.00 ,$1.50 ,xjVJadeQcqGj6uZcIFhqUwMF,xjVJadeQcqGj6uZcIFhqUwMF,iPhone,,https://squareup.com/dashboard/sales/transactions/xjVJadeQcqGj6uZcIFhqUwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,14:40:20,Eastern Time (US & Canada),Brothers Rich,Brother Rich Hat,1,Regular,,,$28.00 ,$0.00 ,$28.00 ,$1.68 ,Ji3DEnCR0tFqsqT81KepdwMF,Ji3DEnCR0tFqsqT81KepdwMF,iPhone,,https://squareup.com/dashboard/sales/transactions/Ji3DEnCR0tFqsqT81KepdwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,14:35:31,Eastern Time (US & Canada),None,Custom Amount,1,,,,$34.00 ,$0.00 ,$34.00 ,$2.04 ,EgmFTBAGblvgIvT8R8NxeyMF,EgmFTBAGblvgIvT8R8NxeyMF,iPhone,Custom 3d stuff metal 3d printed necklace,https://squareup.com/dashboard/sales/transactions/EgmFTBAGblvgIvT8R8NxeyMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,14:29:51,Eastern Time (US & Canada),Red Prairie Press,"Gray ""Fox"" print Organic Pocket Dress",1,Regular,,,$48.00 ,$0.00 ,$48.00 ,$2.88 ,Z7PC2PilhtWSni3armLVKwMF,Z7PC2PilhtWSni3armLVKwMF,iPhone,,https://squareup.com/dashboard/sales/transactions/Z7PC2PilhtWSni3armLVKwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,13:39:46,Eastern Time (US & Canada),Priya Means Love,Perfume Sample Sets,1,Regular,,,$18.00 ,$0.00 ,$18.00 ,$1.08 ,VtmGTpL27xYdswHf8AP9btMF,VtmGTpL27xYdswHf8AP9btMF,iPhone,,https://squareup.com/dashboard/sales/transactions/VtmGTpL27xYdswHf8AP9btMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/14/2015,12:22:00,Eastern Time (US & Canada),Baltimore Print Studios,BaltAmour ,1,Orange,,,$30.00 ,$0.00 ,$30.00 ,$1.80 ,QxraegPiZ0MRvMlZWdZDGuMF,QxraegPiZ0MRvMlZWdZDGuMF,iPhone,,https://squareup.com/dashboard/sales/transactions/QxraegPiZ0MRvMlZWdZDGuMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/9/2015,16:01:06,Eastern Time (US & Canada),Megan Jones Illustration, Sloths Are Bad At Things zine ,1,Regular,,,$7.00 ,$0.00 ,$7.00 ,$0.42 ,CUY8Gc066jQVsSxGAbsxDtMF,CUY8Gc066jQVsSxGAbsxDtMF,Andrew Cook,"Sloths Are Bad At Things zine x20, $7, 5""x7""",https://squareup.com/dashboard/sales/transactions/CUY8Gc066jQVsSxGAbsxDtMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/9/2015,16:01:06,Eastern Time (US & Canada),Radica Textiles,Magnetic Fields,2,Regular,,,$60.00 ,$0.00 ,$60.00 ,$3.60 ,CUY8Gc066jQVsSxGAbsxDtMF,CUY8Gc066jQVsSxGAbsxDtMF,Andrew Cook,Screen printed with hand embellishments,https://squareup.com/dashboard/sales/transactions/CUY8Gc066jQVsSxGAbsxDtMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/9/2015,15:57:20,Eastern Time (US & Canada),Baltimore Print Studios,Strategic Plan ,1,Mint,,,$30.00 ,$0.00 ,$30.00 ,$1.80 ,4aB6x2uDWDO5Xt5cdBvT4yMF,4aB6x2uDWDO5Xt5cdBvT4yMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/4aB6x2uDWDO5Xt5cdBvT4yMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/9/2015,15:50:01,Eastern Time (US & Canada),Baltimore Print Studios,Strategic Plan ,1,Mint,,,$30.00 ,$0.00 ,$30.00 ,$1.80 ,FjQL0kKrfycB5KVSflaFTsMF,FjQL0kKrfycB5KVSflaFTsMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/FjQL0kKrfycB5KVSflaFTsMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/9/2015,15:38:12,Eastern Time (US & Canada),Bower Box,bee flag,1,Regular,,,$24.00 ,$0.00 ,$24.00 ,$1.44 ,Yyj7M2DDw101Lj6g5EOQ9uMF,Yyj7M2DDw101Lj6g5EOQ9uMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/Yyj7M2DDw101Lj6g5EOQ9uMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/9/2015,15:30:35,Eastern Time (US & Canada),None,Custom Amount,1,,,,$6.50 ,$0.00 ,$6.50 ,$0.39 ,FRfRiP4yVHCamG2y8RLbNwMF,FRfRiP4yVHCamG2y8RLbNwMF,Andrew Cook,Kinderhook chocolate chip,https://squareup.com/dashboard/sales/transactions/FRfRiP4yVHCamG2y8RLbNwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/9/2015,15:29:45,Eastern Time (US & Canada),Bower Box,bee flag,1,Regular,,,$24.00 ,$0.00 ,$24.00 ,$1.44 ,DqG1gzjhv0mhFXkNNpsGExMF,DqG1gzjhv0mhFXkNNpsGExMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/DqG1gzjhv0mhFXkNNpsGExMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/9/2015,15:15:05,Eastern Time (US & Canada),Maxine Taylor Fine Arts,Card,1,Regular,,,$4.00 ,$0.00 ,$4.00 ,$0.24 ,hC5mZDWUE3URE24b1vIQfsMF,hC5mZDWUE3URE24b1vIQfsMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/hC5mZDWUE3URE24b1vIQfsMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/9/2015,14:53:24,Eastern Time (US & Canada),Pbody Dsign, Imaginary London Linen/cotton Tea Towels in Brown ,1,Regular,,,$15.00 ,$0.00 ,$15.00 ,$0.90 ,eiUOgKWqrBy8HrZdy1n8BuMF,eiUOgKWqrBy8HrZdy1n8BuMF,Andrew Cook,Imaginary London Linen/cotton Tea Towels in Brown (2) 18x24 $15 each,https://squareup.com/dashboard/sales/transactions/eiUOgKWqrBy8HrZdy1n8BuMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/9/2015,14:53:24,Eastern Time (US & Canada),Chesapeake Compost Works,Chesapeake Compost,1,Chesapeake Worm Castings ,,,$6.00 ,$0.00 ,$6.00 ,$0.36 ,eiUOgKWqrBy8HrZdy1n8BuMF,eiUOgKWqrBy8HrZdy1n8BuMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/eiUOgKWqrBy8HrZdy1n8BuMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/9/2015,14:53:24,Eastern Time (US & Canada),IAC tote,IAC tote,1,Regular,,,$25.00 ,$0.00 ,$25.00 ,$1.50 ,eiUOgKWqrBy8HrZdy1n8BuMF,eiUOgKWqrBy8HrZdy1n8BuMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/eiUOgKWqrBy8HrZdy1n8BuMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/9/2015,14:53:24,Eastern Time (US & Canada),Bower Box,Woodcut individual card,1,Regular,,,$5.00 ,$0.00 ,$5.00 ,$0.30 ,eiUOgKWqrBy8HrZdy1n8BuMF,eiUOgKWqrBy8HrZdy1n8BuMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/eiUOgKWqrBy8HrZdy1n8BuMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/9/2015,14:53:24,Eastern Time (US & Canada),Radica Textiles,Zipper Pouches,2,Regular,,,$40.00 ,$0.00 ,$40.00 ,$2.40 ,eiUOgKWqrBy8HrZdy1n8BuMF,eiUOgKWqrBy8HrZdy1n8BuMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/eiUOgKWqrBy8HrZdy1n8BuMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/9/2015,14:21:51,Eastern Time (US & Canada),Baltimore Print Studios,BaltAmour ,1,Orange,,,$30.00 ,$0.00 ,$30.00 ,$1.80 ,4AGLUPp1sta1FOyam61kYsMF,4AGLUPp1sta1FOyam61kYsMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/4AGLUPp1sta1FOyam61kYsMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/9/2015,13:58:41,Eastern Time (US & Canada),Damn Good Doormats,Doormat,1,Hello,,,$45.00 ,$0.00 ,$45.00 ,$2.70 ,QSRWSrY37hqOsysuKXsXKvMF,QSRWSrY37hqOsysuKXsXKvMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/QSRWSrY37hqOsysuKXsXKvMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/9/2015,13:47:31,Eastern Time (US & Canada),Gilah Press + Design,Wine Bags,3,Regular,,,$24.00 ,$0.00 ,$24.00 ,$1.44 ,XKlTeMsncj1aheh6br9vCvMF,XKlTeMsncj1aheh6br9vCvMF,Andrew Cook,"Wine Bags - 12 ea of 3 designs
$8.00 (15 x 4.5 x 4.5)",https://squareup.com/dashboard/sales/transactions/XKlTeMsncj1aheh6br9vCvMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/9/2015,13:46:10,Eastern Time (US & Canada),Maxine Taylor Fine Arts,Card,2,Regular,,,$8.00 ,$0.00 ,$8.00 ,$0.48 ,B9zEGWr92UClUBG6bfV8HzMF,B9zEGWr92UClUBG6bfV8HzMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/B9zEGWr92UClUBG6bfV8HzMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/9/2015,13:34:58,Eastern Time (US & Canada),None,Custom Amount,1,,,,$4.50 ,$0.00 ,$4.50 ,$0.27 ,RTbznhIZhnvv3PyS9Rr1XvMF,RTbznhIZhnvv3PyS9Rr1XvMF,Andrew Cook,Kinderhook blondie,https://squareup.com/dashboard/sales/transactions/RTbznhIZhnvv3PyS9Rr1XvMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/9/2015,13:31:44,Eastern Time (US & Canada),Baltimore Print Studios,BaltAmour ,1,Green,,,$30.00 ,$0.00 ,$30.00 ,$1.80 ,pzXsWsuZj34OaWEmmarSbxMF,pzXsWsuZj34OaWEmmarSbxMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/pzXsWsuZj34OaWEmmarSbxMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/9/2015,13:31:44,Eastern Time (US & Canada),Baltimore Print Studios,Screenprint Draw Down,1,Regular,,,$32.00 ,$0.00 ,$32.00 ,$1.92 ,pzXsWsuZj34OaWEmmarSbxMF,pzXsWsuZj34OaWEmmarSbxMF,Andrew Cook,,https://squareup.com/dashboard/sales/transactions/pzXsWsuZj34OaWEmmarSbxMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
